"brewery_id"	"brewery_name"	"city"	"state"	"lon"	"lat"	"address"
0	"NorthGate Brewing "	"Minneapolis"	" MN"	-93.2211744	44.9983322	"783 harding st ne, minneapolis, mn 55413, usa"
1	"Against the Grain Brewery"	"Louisville"	" KY"	-85.7440216	38.2554896	"401 e main st, louisville, ky 40202, usa"
2	"Jack's Abby Craft Lagers"	"Framingham"	" MA"	-71.4111676	42.2801844	"100 clinton st, framingham, ma 01702, usa"
3	"Mike Hess Brewing Company"	"San Diego"	" CA"	-117.1285406	32.7477013	"3812 grim ave, san diego, ca 92104, usa"
4	"Fort Point Beer Company"	"San Francisco"	" CA"	-122.4648565	37.8030556	"644 mason st, san francisco, ca 94129, usa"
5	"COAST Brewing Company"	"Charleston"	" SC"	-79.9720038	32.8735877	"1250 2nd st n, north charleston, sc 29405, usa"
6	"Great Divide Brewing Company"	"Denver"	" CO"	-104.9885278	39.7538085	"2201 arapahoe st, denver, co 80205, usa"
7	"Tapistry Brewing"	"Bridgman"	" MI"	-86.556101	41.9427766	"4236 lake st, bridgman, mi 49106, usa"
8	"Big Lake Brewing"	"Holland"	" MI"	-86.107906	42.791459	"13 w 7th st, holland, mi 49423, usa"
9	"The Mitten Brewing Company"	"Grand Rapids"	" MI"	-85.6811017	42.9851272	"527 leonard st nw, grand rapids, mi 49504, usa"
10	"Brewery Vivant"	"Grand Rapids"	" MI"	-85.646297	42.9597498	"925 cherry st se, grand rapids, mi 49506, usa"
11	"Petoskey Brewing"	"Petoskey"	" MI"	-84.9030441	45.3968008	"1844 m 119 harbor-petoskey road, petoskey, mi 49770, usa"
12	"Blackrocks Brewery"	"Marquette"	" MI"	-87.394566	46.546967	"424 n 3rd st, marquette, mi 49855, usa"
13	"Perrin Brewing Company"	"Comstock Park"	" MI"	-85.6814191	43.0713315	"5910 comstock park dr nw, comstock park, mi 49321, usa"
14	"Witch's Hat Brewing Company"	"South Lyon"	" MI"	-83.6503368	42.4545565	"601 s lafayette st, south lyon, mi 48178, usa"
15	"Founders Brewing Company"	"Grand Rapids"	" MI"	-85.674192	42.958352	"235 grandville ave sw, grand rapids, mi 49503, usa"
16	"Flat 12 Bierwerks"	"Indianapolis"	" IN"	-86.138683	39.772835	"414 dorman st, indianapolis, in 46202, usa"
17	"Tin Man Brewing Company"	"Evansville"	" IN"	-87.5854288	37.980216	"1430 w franklin st, evansville, in 47710, usa"
18	"Black Acre Brewing Co."	"Indianapolis"	" IN"	-86.0709176	39.7709647	"5632 e washington st, indianapolis, in 46219, usa"
19	"Brew Link Brewing"	"Plainfield"	" IN"	-86.4007144	39.7038701	"212 e main st, plainfield, in 46168, usa"
20	"Bare Hands Brewery"	"Granger"	" IN"	-86.117797	41.760219	"12804 sandy ct, granger, in 46530, usa"
21	"Three Pints Brewing"	"Martinsville"	" IN"	-86.3701849	39.677991	"5020 cambridge way, plainfield, in 46168, usa"
22	"Four Fathers Brewing "	"Valparaiso"	" IN"	-87.080021	41.4733592	"1555 w lincolnway, valparaiso, in 46385, usa"
23	"Indiana City Brewing"	"Indianapolis"	" IN"	-86.141221	39.766067	"24 shelby st, indianapolis, in 46202, usa"
24	"Burn 'Em Brewing"	"Michigan City"	" IN"	-86.828022	41.738628	"718 freyer rd, michigan city, in 46360, usa"
25	"Sun King Brewing Company"	"Indianapolis"	" IN"	-86.1446901	39.7690552	"135 n college ave, indianapolis, in 46202, usa"
26	"Evil Czech Brewery"	"Mishawaka"	" IN"	-86.1822832	41.693945	"3703 n main st, mishawaka, in 46545, usa"
27	"450 North Brewing Company"	"Columbus"	" IN"	-85.8320774	39.2678494	"8111 e 450 n, columbus, in 47203, usa"
28	"Taxman Brewing Company"	"Bargersville"	" IN"	-86.1670716	39.5209551	"13 s baldwin st, bargersville, in 46106, usa"
29	"Cedar Creek Brewery"	"Seven Points"	" TX"	-96.206841	32.322979	"336 e cedar creek pkwy, seven points, tx 75143, usa"
30	"SanTan Brewing Company"	"Chandler"	" AZ"	-111.8424385	33.3032251	"8 s san marcos pl, chandler, az 85225, usa"
31	"Boulevard Brewing Company"	"Kansas City"	" MO"	-94.596736	39.082097	"2501 southwest blvd, kansas city, mo 64108, usa"
32	"James Page Brewing Company"	"Stevens Point"	" WI"	-89.5736285	44.5103897	"2617 water st, stevens point, wi 54481, usa"
33	"The Dudes' Brewing Company"	"Torrance"	" CA"	-118.311439	33.841623	"1840 w 208th st, torrance, ca 90501, usa"
34	"Ballast Point Brewing Company"	"San Diego"	" CA"	-117.157947	32.888093	"9045 carroll way, san diego, ca 92121, usa"
35	"Anchor Brewing Company"	"San Francisco"	" CA"	-122.4010392	37.7634098	"1705 mariposa st, san francisco, ca 94107, usa"
36	"Figueroa Mountain Brewing Company"	"Buellton"	" CA"	-120.202302	34.610657	"45 industrial way, buellton, ca 93427, usa"
37	"Avery Brewing Company"	"Boulder"	" CO"	-105.2047427	40.0625629	"4910 nautilus ct n, boulder, co 80301, usa"
38	"Twisted X Brewing Company"	"Dripping Springs"	" TX"	-98.0847367	30.1650939	"23455 ranch to market rd 150, dripping springs, tx 78620, usa"
39	"Gonzo's BiggDogg Brewing"	"Kalamazoo"	" MI"	-85.5898667	42.2909654	"140 s westnedge ave, kalamazoo, mi 49007, usa"
40	"Big Muddy Brewing"	"Murphysboro"	" IL"	-89.3316195	37.7842747	"1430 n 7th st, murphysboro, il 62966, usa"
41	"Lost Nation Brewing"	"East Fairfield"	" VT"	-72.6033129	44.5700566	"87 creamery rd, morrisville, vt 05661, usa"
42	"Rising Tide Brewing Company"	"Portland"	" ME"	-70.2572586	43.6654737	"103 fox st, portland, me 04101, usa"
43	"Rivertowne Brewing Company"	"Export"	" PA"	-79.6354348	40.4213277	"5578 old william penn hwy, export, pa 15632, usa"
44	"Revolution Brewing Company"	"Chicago"	" IL"	-87.7085301	41.9421513	"3340 n kedzie ave, chicago, il 60618, usa"
45	"Tallgrass Brewing Company"	"Manhattan"	" KS"	-96.6792529	39.1427364	"9676, 5960 dry hop cir, manhattan, ks 66503, united states"
46	"Sixpoint Craft Ales"	"Brooklyn"	" NY"	-74.011928	40.6739774	"40 van dyke st, brooklyn, ny 11231, usa"
47	"White Birch Brewing"	"Hooksett"	" NH"	-71.5194431	42.7888712	"460 amherst st, nashua, nh 03063, usa"
48	"Firestone Walker Brewing Company"	"Paso Robles"	" CA"	-120.6941187	35.5959224	"3993, 1400 ramada dr, paso robles, ca 93446, united states"
49	"SweetWater Brewing Company"	"Atlanta"	" GA"	-84.3806531	33.8084282	"195 ottley dr ne, atlanta, ga 30324, usa"
50	"Flying Mouse Brewery"	"Troutville"	" VA"	-79.9001352	37.4093617	"221 precast way, troutville, va 24175, usa"
51	"Upslope Brewing Company"	"Boulder"	" CO"	-105.2183842	40.0202705	"1898 s flatiron ct, boulder, co 80301, usa"
52	"Pipeworks Brewing Company"	"Chicago"	" IL"	-87.7254048	41.9183425	"3912 w mclean ave, chicago, il 60647, usa"
53	"Bent Brewstillery"	"Roseville"	" MN"	-93.173879	45.024508	"1744 terrace dr, roseville, mn 55113, usa"
54	"Flesk Brewing Company"	"Lombard"	" IL"	-88.1388215	42.1559206	"200 applebee st suite e, barrington, il 60010, usa"
55	"Pollyanna Brewing Company"	"Lemont"	" IL"	-87.9979374	41.6759421	"431 talcott ave, lemont, il 60439, usa"
56	"BuckleDown Brewing"	"Lyons"	" IL"	-87.8370169	41.8059297	"8700 47th st, lyons, il 60534, usa"
57	"Destihl Brewery"	"Bloomington"	" IL"	-88.9484641	40.5286754	"1200 greenbriar dr, normal, il 61761, usa"
58	"Summit Brewing Company"	"St. Paul"	" MN"	-93.139609	44.914066	"910 montreal cir, st paul, mn 55102, usa"
59	"Latitude 42 Brewing Company"	"Portage"	" MI"	-85.560416	42.20258	"7842 portage rd, portage, mi 49002, usa"
60	"4 Hands Brewing Company"	"Saint Louis"	" MO"	-90.1975715	38.6149608	"1220 s 8th st, st. louis, mo 63104, usa"
61	"Surly Brewing Company"	"Brooklyn Center"	" MN"	-93.2098183	44.9729768	"520 malcolm ave se, minneapolis, mn 55414, usa"
62	"Against The Grain Brewery"	"Louisville"	" KY"	-85.7440216	38.2554896	"401 e main st, louisville, ky 40202, usa"
63	"Crazy Mountain Brewing Company"	"Edwards"	" CO"	-105.0005934	39.7236763	"471 kalamath st, denver, co 80204, usa"
64	"SlapShot Brewing Company"	"Chicago"	" IL"	-87.7323797	41.8336965	"3223 s kolin ave, chicago, il 60623, usa"
65	"Mikerphone Brewing"	"Chicago"	" IL"	-87.9675453	42.0297529	"121 garlisch dr, elk grove village, il 60007, usa"
66	"Freetail Brewing Company"	"San Antonio"	" TX"	-98.4822392	29.4015813	"2000 s presa st, san antonio, tx 78210, usa"
67	"3 Daughters Brewing"	"St Petersburg"	" FL"	-82.6627049	27.769051	"222 22nd st s, st. petersburg, fl 33712, usa"
68	"Red Shedman Farm Brewery and Hop..."	"Mt. Airy"	" MD"	-77.1933257	39.4226921	"13601 glissans mill rd, mt. airy, md 21771, usa"
69	"Appalachian Mountain Brewery"	"Boone"	" NC"	-81.6684386	36.203368	"163 boone creek dr, boone, nc 28607, usa"
70	"Birdsong Brewing Company"	"Charlotte"	" NC"	-80.826536	35.230652	"1016 n davidson st, charlotte, nc 28206, usa"
71	"Union Craft Brewing"	"Baltimore"	" MD"	-76.643204	39.332061	"1700 union avenue, d, baltimore, md 21211, united states"
72	"Atwater Brewery"	"Detroit"	" MI"	-83.0184811	42.3373555	"237 jos campau, detroit, mi 48207, usa"
73	"Ale Asylum"	"Madison"	" WI"	-89.354151	43.120465	"2002 pankratz st, madison, wi 53704, usa"
74	"Two Brothers Brewing Company"	"Warrenville"	" IL"	-88.211933	41.824462	"30w315 calumet ave w, warrenville, il 60555, usa"
75	"Bent Paddle Brewing Company"	"Duluth"	" MN"	-92.120678	46.768473	"1832 w michigan st floor 1, duluth, mn 55806, usa"
76	"Bell's Brewery"	"Kalamazoo"	" MI"	-85.5790418	42.2950419	"355 e kalamazoo ave, kalamazoo, mi 49007, usa"
77	"Blue Owl Brewing"	"Austin"	" TX"	-97.7169378	30.2545683	"2400 e cesar chavez st #300, austin, tx 78702, usa"
78	"Speakasy Ales & Lagers"	"San Francisco"	" CA"	-122.3806562	37.7381571	"1195 evans ave, san francisco, ca 94124, usa"
79	"Black Tooth Brewing Company"	"Sheridan"	" WY"	-106.9537799	44.8009273	"312 broadway st, sheridan, wy 82801, usa"
80	"Hopworks Urban Brewery"	"Portland"	" OR"	-122.6348353	45.4969091	"2944 se powell blvd, portland, or 97202, usa"
81	"Epic Brewing"	"Denver"	" CO"	-104.9813241	39.7631728	"3001 walnut st, denver, co 80205, usa"
82	"New Belgium Brewing Company"	"Fort Collins"	" CO"	-105.068601	40.5932376	"500 linden st, fort collins, co 80524, usa"
83	"Sierra Nevada Brewing Company"	"Chico"	" CA"	-121.8159439	39.7233597	"1075 e 20th st, chico, ca 95928, usa"
84	"Keweenaw Brewing Company"	"Houghton"	" MI"	-88.568758	47.122079	"408 shelden ave, houghton, mi 49931, usa"
85	"Brewery Terra Firma"	"Traverse City"	" MI"	-85.635438	44.715452	"2959 hartman rd, traverse city, mi 49685, usa"
86	"Grey Sail Brewing Company"	"Westerly"	" RI"	-71.8324189	41.384963	"63 canal st, westerly, ri 02891, usa"
87	"Kirkwood Station Brewing Company"	"Kirkwood"	" MO"	-90.4058179	38.5825304	"105 e jefferson ave, kirkwood, mo 63122, usa"
88	"Goose Island Brewing Company"	"Chicago"	" IL"	-87.6721183	41.8870971	"1800 w fulton st, chicago, il 60612, usa"
89	"Broad Brook Brewing LLC"	"East Windsor"	" CT"	-72.6634706	41.9593151	"915 south st, suffield, ct 06078, usa"
90	"The Lion Brewery"	"Wilkes-Barre"	" PA"	-75.8576506	41.2549502	"700 n pennsylvania ave, wilkes-barre, pa 18705, usa"
91	"Madtree Brewing Company"	"Cincinnati"	" OH"	-84.4243093	39.1562498	"3301 madison rd, cincinnati, oh 45209, usa"
92	"Jackie O's Pub & Brewery"	"Athens"	" OH"	-82.1023006	39.3277484	"22-24 w union st, athens, oh 45701, usa"
93	"Rhinegeist Brewery"	"Cincinnati"	" OH"	-84.5201012	39.1172664	"1910 elm st, cincinnati, oh 45202, usa"
94	"Warped Wing Brewing Company"	"Dayton"	" OH"	-84.185886	39.759645	"26 wyandot st, dayton, oh 45402, usa"
95	"Blackrocks Brewery"	"Marquette"	" MA"	-87.394566	46.546967	"424 n 3rd st, marquette, mi 49855, usa"
96	"Catawba Valley Brewing Company"	"Morganton"	" NC"	-81.685674	35.744672	"212 s green st, morganton, nc 28655, usa"
97	"Tröegs Brewing Company"	"Hershey"	" PA"	-76.6431142	40.2971086	"200 east hershey park drive, hershey, pa 17033, usa"
98	"Mission Brewery"	"San Diego"	" CA"	-117.1515916	32.7071477	"1441 l st, san diego, ca 92101, usa"
99	"Christian Moerlein Brewing Company"	"Cincinnati"	" OH"	-84.514775	39.113997	"1621 moore st, cincinnati, oh 45202, usa"
100	"West Sixth Brewing"	"Lexington"	" KY"	-84.491991	38.059307	"501 w 6th st #100, lexington, ky 40508, usa"
101	"Coastal Extreme Brewing Company"	"Newport"	" RI"	-71.315706	41.514309	"293 jt connell hwy, newport, ri 02840, usa"
102	"King Street Brewing Company"	"Anchorage"	" AK"	-149.87827	61.149061	"7924 king st, anchorage, ak 99518, usa"
103	"Beer Works Brewery"	"Lowell"	" MA"	-71.316494	42.650538	"203 cabot st, lowell, ma 01854, usa"
104	"Lone Tree Brewing Company"	"Lone Tree"	" CO"	-104.892868	39.562658	"8200 park meadows dr #8222, lone tree, co 80124, usa"
105	"Four String Brewing Company"	"Columbus"	" OH"	-83.0327796	39.9888951	"985 w 6th ave, columbus, oh 43212, usa"
106	"Glabrous Brewing Company"	"Pineland"	" ME"	-70.2825536	43.962853	NA
107	"Bonfire Brewing Company"	"Eagle"	" CO"	-106.8286779	39.655346	"127 w 2nd st, eagle, co 81631, usa"
108	"Thomas Hooker Brewing Company"	"Bloomfield"	" CT"	-72.710689	41.809184	"16 tobey rd, bloomfield, ct 06002, usa"
109	"Woodstock Inn, Station & Brewery"	"North Woodstock"	" NH"	-71.6869123	44.0324305	"135 main st, north woodstock, nh 03262, usa"
110	"Renegade Brewing Company"	"Denver"	" CO"	-104.9992768	39.7306209	"925 w 9th ave, denver, co 80204, usa"
111	"Mother Earth Brew Company"	"Vista"	" CA"	-117.2423369	33.2024551	"206 main st, vista, ca 92084, usa"
112	"Black Market Brewing Company"	"Temecula"	" CA"	-117.1697537	33.5182097	"41740 enterprise cir n # 109, temecula, ca 92590, usa"
113	"Vault Brewing Company"	"Yardley"	" PA"	-74.8385061	40.2423451	"10 s main st, yardley, pa 19067, usa"
114	"Jailbreak Brewing Company"	"Laurel"	" MD"	-76.8231651	39.1241638	"9445 washington boulevard north f, laurel, md 20723, united states"
115	"Smartmouth Brewing Company"	"Norfolk"	" VA"	-76.309555	36.866459	"1309 raleigh ave, norfolk, va 23507, usa"
116	"Base Camp Brewing Co."	"Portland"	" OR"	-122.655955	45.519906	"930 se oak st, portland, or 97214, usa"
117	"Alameda Brewing"	"Portland"	" OR"	-122.6136389	45.548459	"4765 ne fremont st, portland, or 97213, usa"
118	"Southern Star Brewing Company"	"Conroe"	" TX"	-95.4775214	30.3584169	"3525 n frazier st, conroe, tx 77303, usa"
119	"Steamworks Brewing Company"	"Durango"	" CO"	-107.8799998	37.2723248	"801 e 2nd ave, durango, co 81301, usa"
120	"Horny Goat Brew Pub"	"Milwaukee"	" WI"	-87.9116063	43.0077498	"2011 s 1st st, milwaukee, wi 53207, usa"
121	"Cheboygan Brewing Company"	"Cheboygan"	" MI"	-84.4784153	45.6433449	"101 n main st, cheboygan, mi 49721, usa"
122	"Center of the Universe Brewing C..."	"Ashland"	" VA"	-77.447137	37.7086899	"11293 air park rd, ashland, va 23005, usa"
123	"Ipswich Ale Brewery"	"Ipswich"	" MA"	-70.8412069	42.6811214	"2 brewery place, ipswich, ma 01938, usa"
124	"Griffin Claw Brewing Company"	"Birmingham"	" MI"	-83.195536	42.543611	"575 s eton st, birmingham, mi 48009, usa"
125	"Karbach Brewing Company"	"Houston"	" TX"	-95.4605457	29.8057389	"2032 karbach st, houston, tx 77092, usa"
126	"Uncle Billy's Brewery and Smokeh..."	"Austin"	" TX"	-97.761237	30.262114	"1530 barton springs rd, austin, tx 78704, usa"
127	"Deep Ellum Brewing Company"	"Dallas"	" TX"	-96.7816597	32.7808028	"2823 st louis st, dallas, tx 75226, usa"
128	"Real Ale Brewing Company"	"Blanco"	" TX"	-98.4128183	30.1132678	"231 san saba ct, blanco, tx 78606, usa"
129	"Straub Brewery"	"St Mary's"	" PA"	-78.552915	41.42762	"303 sorg st, st marys, pa 15857, usa"
130	"Shebeen Brewing Company"	"Wolcott"	" CT"	-73.0018305	41.5745579	"2611, 1 wolcott rd, wolcott, ct 06716, united states"
131	"Stevens Point Brewery"	"Stevens Point"	" WI"	-89.5736285	44.5103897	"2617 water st, stevens point, wi 54481, usa"
132	"Weston Brewing Company"	"Weston"	" MO"	-94.899886	39.4112221	"500 welt st, weston, mo 64098, usa"
133	"Southern Prohibition Brewing Com..."	"Hattiesburg"	" MS"	-89.2897574	31.3300149	"301 mobile st, hattiesburg, ms 39401, usa"
134	"Minhas Craft Brewery"	"Monroe"	" WI"	-89.6411331	42.5998511	"1208 14th ave, monroe, wi 53566, usa"
135	"Pug Ryan's Brewery"	"Dillon"	" CO"	-106.0465675	39.6281006	"104 village pl, dillon, co 80435, usa"
136	"Hops & Grains Brewing Company"	"Austin"	" TX"	-95.9874462	36.7519372	"900 sw frank phillips blvd, bartlesville, ok 74003, usa"
137	"Sietsema Orchards and Cider Mill"	"Ada"	" MI"	-85.459663	43.000676	"8540 2 mile rd ne, ada, mi 49301, usa"
138	"Summit Brewing Company"	"St Paul"	" MN"	-93.139609	44.914066	"910 montreal cir, st paul, mn 55102, usa"
139	"Core Brewing & Distilling Company"	"Springdale"	" AR"	-94.134727	36.206532	"2470 lowell rd, springdale, ar 72764, usa"
140	"Independence Brewing Company"	"Austin"	" TX"	-97.7360738	30.2111852	"3913 todd ln #607, austin, tx 78744, usa"
141	"Cigar City Brewing Company"	"Tampa"	" FL"	-82.5091911	27.959001	"3924 w spruce st, tampa, fl 33607, usa"
142	"Third Street Brewhouse"	"Cold Spring"	" MN"	-94.4294683	45.4588979	"219 red river ave n, cold spring, mn 56320, usa"
143	"Narragansett Brewing Company"	"Providence"	" RI"	-71.388997	41.876756	"461 main st, pawtucket, ri 02860, usa"
144	"Grimm Brothers Brewhouse"	"Loveland"	" CO"	-105.046949	40.396763	"623 denver ave, loveland, co 80537, usa"
145	"Cisco Brewers"	"Nantucket"	" MA"	-70.1311662	41.2633412	"5 bartlett farm rd, nantucket, ma 02554, usa"
146	"Angry Minnow"	"Hayward"	" WI"	-91.4888447	46.0105497	"10440 florida ave, hayward, wi 54843, usa"
147	"Platform Beer Company"	"Cleveland"	" OH"	-81.7139683	41.479836	"4125 lorain ave, cleveland, oh 44113, usa"
148	"Odyssey Beerwerks"	"Arvada"	" CO"	-105.0589538	39.8008516	"5535 w 56th ave #107, arvada, co 80002, usa"
149	"Lonerider Brewing Company"	"Raleigh"	" NC"	-78.762587	35.903681	"suite 100, 4628, 8816 gulf ct, raleigh, nc 27617, united states"
150	"Oakshire Brewing"	"Eugene"	" OR"	-123.103017	44.057495	"207 madison st, eugene, or 97402, usa"
151	"Fort Pitt Brewing Company"	"Latrobe"	" PA"	-79.392142	40.3191739	"100 33rd street, latrobe, pa 15650, usa"
152	"Tin Roof Brewing Company"	"Baton Rouge"	" LA"	-91.1891544	30.4326913	"1624 wyoming st, baton rouge, la 70802, usa"
153	"Three Creeks Brewing"	"Sisters"	" OR"	-121.5349363	44.2852323	"721 s desperado ct, sisters, or 97759, usa"
154	"2 Towns Ciderhouse"	"Corvallis"	" OR"	-123.2261848	44.563505	"33930 se eastgate cir, corvallis, or 97333, usa"
155	"Caldera Brewing Company"	"Ashland"	" OR"	-122.662854	42.1819009	"590 clover ln, ashland, or 97520, usa"
156	"Greenbrier Valley Brewing Company"	"Lewisburg"	" WV"	-80.3986197	37.8636737	"862 industrial park rd a, maxwelton, wv 24957, usa"
157	"Phoenix Ale Brewery"	"Phoenix"	" AZ"	-112.0167303	33.4485369	"3002 e washington st, phoenix, az 85034, usa"
158	"Lumberyard Brewing Company"	"Flagstaff"	" AZ"	-111.6489407	35.1965612	"5 s san francisco st, flagstaff, az 86001, usa"
159	"Uinta Brewing Company"	"Salt Lake City"	" UT"	-111.954166	40.732612	"1722 s fremont drive, salt lake city, ut 84104, united states"
160	"Four Peaks Brewing Company"	"Tempe"	" AZ"	-111.9160832	33.4195918	"1340 e 8th st #104, tempe, az 85281, usa"
161	"Martin House Brewing Company"	"Fort Worth"	" TX"	-97.3097334	32.763647	"220 s sylvania ave #209, fort worth, tx 76111, usa"
162	"Right Brain Brewery"	"Traverse City"	" MI"	-85.6193922	44.7496372	"225 e sixteenth st, traverse city, mi 49684, usa"
163	"Sly Fox Brewing Company"	"Phoenixville"	" PA"	-75.5475346	40.1309106	"4737, 520 kimberton rd, phoenixville, pa 19460, united states"
164	"Round Guys Brewing"	"Lansdale"	" PA"	-75.287725	40.243531	"324 w main st, entrance on south wood st, lansdale, pa 19446, united states"
165	"Great Crescent Brewery"	"Aurora"	" IN"	-84.90058	39.057501	"315 importing st, aurora, in 47001, usa"
166	"Oskar Blues Brewery"	"Longmont"	" CO"	-105.1219532	40.1390247	"1800 pike rd b, longmont, co 80501, usa"
167	"Boxcar Brewing Company"	"West Chester"	" PA"	-75.6018467	39.9607654	"142 e market st, west chester, pa 19382, usa"
168	"High Hops Brewery"	"Windsor"	" CO"	-104.9356128	40.4806871	"6461 co-392, windsor, co 80550, usa"
169	"Crooked Fence Brewing Company"	"Garden City"	" ID"	-116.2686678	43.6459861	"5220 n sawyer ave, garden city, id 83714, usa"
170	"Everybody's Brewing"	"White Salmon"	" WA"	-121.4856757	45.7273689	"151 e jewett blvd, white salmon, wa 98672, usa"
171	"Anderson Valley Brewing Company"	"Boonville"	" CA"	-123.3559362	39.0011005	"17700 boonville rd, boonville, ca 95415, usa"
172	"Fiddlehead Brewing Company"	"Shelburne"	" VT"	-73.2326877	44.3662006	"6305 shelburne rd, shelburne, vt 05482, usa"
173	"Evil Twin Brewing"	"Brooklyn"	" NY"	-73.9507796	40.7234478	"615 manhattan ave, brooklyn, ny 11222, usa"
174	"New Orleans Lager & Ale Brewing ..."	"New Orleans"	" LA"	-90.0812295	29.9200402	"3001 tchoupitoulas st, new orleans, la 70115, usa"
175	"Spiteful Brewing Company"	"Chicago"	" IL"	-87.6806239	41.9799234	"2024 w balmoral ave, chicago, il 60625, usa"
176	"Rahr & Sons Brewing Company"	"Fort Worth"	" TX"	-97.3269677	32.7369805	"701 galveston ave, fort worth, tx 76104, usa"
177	"18th Street Brewery"	"Gary"	" IN"	-87.267179	41.5990572	"5725 miller ave, gary, in 46403, usa"
178	"Cambridge Brewing Company"	"Cambridge"	" MA"	-71.091357	42.366461	"1 kendall square, cambridge, ma 02139, usa"
179	"Carolina Brewery"	"Pittsboro"	" NC"	-79.1654564	35.743852	"120 lowes dr #100, pittsboro, nc 27312, usa"
180	"Frog Level Brewing Company"	"Waynesville"	" NC"	-82.9913362	35.4935976	"56 commerce st, waynesville, nc 28786, usa"
181	"Wild Wolf Brewing Company"	"Nellysford"	" VA"	-78.881218	37.887793	"2461 rockfish valley hwy, nellysford, va 22958, usa"
182	"COOP Ale Works"	"Oklahoma City"	" OK"	-97.6577985	35.4185442	"4745 council heights rd, oklahoma city, ok 73179, usa"
183	"Seventh Son Brewing Company"	"Columbus"	" OH"	-82.9996759	39.985374	"3683, 1101 n 4th st, columbus, oh 43201, united states"
184	"Oasis Texas Brewing Company"	"Austin"	" TX"	-97.874133	30.40546	"6550 comanche trail #301, austin, tx 78732, usa"
185	"Vander Mill Ciders"	"Spring Lake"	" MI"	-86.1587975	43.0747913	"2717, 14921, cleveland st, spring lake, mi 49456, united states"
186	"St. Julian Winery"	"Paw Paw"	" MI"	-85.8917248	42.2122522	"716 s kalamazoo st, paw paw, mi 49079, usa"
187	"Pedernales Brewing Company"	"Fredericksburg"	" TX"	-98.8683124	30.2391379	"97 post tr, fredericksburg, tx 78624, usa"
188	"Mother's Brewing"	"Springfield"	" MO"	-93.2992734	37.2079288	"215 s grant ave, springfield, mo 65806, usa"
189	"Modern Monks Brewery"	"Lincoln"	" NE"	-96.7052989	40.8149797	"200 n 11th st, lincoln, ne 68508, usa"
190	"Two Beers Brewing Company"	"Seattle"	" WA"	-122.3374981	47.5605572	"4700 ohio ave s, seattle, wa 98134, usa"
191	"Snake River Brewing Company"	"Jackson"	" WY"	-110.7651865	43.4768486	"265 s milward st, jackson, wy 83001, usa"
192	"Capital Brewery"	"Middleton"	" WI"	-89.51625	43.094876	"7734 terrace ave, middleton, wi 53562, usa"
193	"Anthem Brewing Company"	"Oklahoma City"	" OK"	-97.5287016	35.4608785	"908 sw 4th st, oklahoma city, ok 73109, usa"
194	"Goodlife Brewing Co."	"Bend"	" OR"	-121.3301814	44.0510487	"70 sw century dr, bend, or 97702, usa"
195	"Breakside Brewery"	"Portland"	" OR"	-122.6568452	45.5715579	"820 ne dekum st, portland, or 97211, usa"
196	"Goose Island Brewery Company"	"Chicago"	" IL"	-87.6721183	41.8870971	"1800 w fulton st, chicago, il 60612, usa"
197	"Burnside Brewing Co."	"Portland"	" OR"	-122.6583625	45.5234303	"701 e burnside st, portland, or 97214, usa"
198	"Hop Valley Brewing Company"	"Springfield"	" OR"	-123.0396724	44.0828145	"980 kruse way, springfield, or 97477, usa"
199	"Worthy Brewing Company"	"Bend"	" OR"	-121.2603305	44.055135	"495 ne bellevue dr, bend, or 97701, usa"
200	"Occidental Brewing Company"	"Portland"	" OR"	-122.7618044	45.5887987	"6635 n baltimore ave #102, portland, or 97203, usa"
201	"Fearless Brewing Company"	"Estacada"	" OR"	-122.334833	45.2874222	"326 broadway st, estacada, or 97023, usa"
202	"Upland Brewing Company"	"Bloomington"	" IN"	-86.5373754	39.1734681	"350 w 11th st, bloomington, in 47404, usa"
203	"Mehana Brewing Co."	"Hilo"	" HI"	-155.0691906	19.7060898	"275 e kawili st, hilo, hi 96720, usa"
204	"Hawai'i Nui Brewing Co."	"Hilo"	" HI"	-155.0691906	19.7060898	"275 e kawili st, hilo, hi 96720, usa"
205	"People's Brewing Company"	"Lafayette"	" IN"	-86.8865856	40.4376336	"2006 n 9th st, lafayette, in 47904, usa"
206	"Fort George Brewery"	"Astoria"	" OR"	-123.8275168	46.1883759	"1483 duane st, astoria, or 97103, usa"
207	"Branchline Brewing Company"	"San Antonio"	" TX"	-98.4284465	29.5612519	"3633 metro pkwy, san antonio, tx 78247, usa"
208	"Kalona Brewing Company"	"Kalona"	" IA"	-91.707551	41.4833147	"405 b ave, kalona, ia 52247, usa"
209	"Modern Times Beer"	"San Diego"	" CA"	-117.2062969	32.7542037	"3725 greenwood st, san diego, ca 92110, usa"
210	"Temperance Beer Company"	"Evanston"	" IL"	-87.7021973	42.0401525	"2000 dempster street, evanston, il 60202, usa"
211	"Wisconsin Brewing Company"	"Verona"	" WI"	-89.509209	42.969267	"1079 american way, verona, wi 53593, usa"
212	"Crow Peak Brewing Company"	"Spearfish"	" SD"	-103.870356	44.517491	"125 us-14, spearfish, sd 57783, usa"
213	"Grapevine Craft Brewery"	"Farmers Branch"	" TX"	-97.0747404	32.9325731	"906 jean st, grapevine, tx 76051, usa"
214	"Buffalo Bayou Brewing Company"	"Houston"	" TX"	-95.416098	29.776074	"5301 nolda st, houston, tx 77007, usa"
